[Thu, 04 Jun 15 21:54:25 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blogcat'
[Thu, 04 Jun 15 21:54:26 +0800][INFO] DESCRIBE `cwp_blogcat`
[Thu, 04 Jun 15 21:54:27 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat`
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:10:44 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blog'
[Thu, 04 Jun 15 22:13:56 +0800][INFO] DESCRIBE `cwp_blog`
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog`
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog` ORDER BY `cwp_blog`.`ctime` DESC LIMIT 5 OFFSET 0
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Thu, 04 Jun 15 22:13:56 +0800][INFO] DESCRIBE `cwp_user`
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blogcat'
[Thu, 04 Jun 15 22:13:56 +0800][INFO] DESCRIBE `cwp_blogcat`
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:13:56 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat`
[Thu, 04 Jun 15 22:14:19 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blog'
[Thu, 04 Jun 15 22:14:19 +0800][INFO] DESCRIBE `cwp_blog`
[Thu, 04 Jun 15 22:14:19 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog`
[Thu, 04 Jun 15 22:14:19 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog` ORDER BY `cwp_blog`.`ctime` DESC LIMIT 5 OFFSET 5
[Thu, 04 Jun 15 22:14:19 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Thu, 04 Jun 15 22:14:19 +0800][INFO] DESCRIBE `cwp_user`
[Thu, 04 Jun 15 22:14:19 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:14:19 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blogcat'
[Thu, 04 Jun 15 22:14:19 +0800][INFO] DESCRIBE `cwp_blogcat`
[Thu, 04 Jun 15 22:14:19 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:14:19 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:14:19 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:14:19 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:14:19 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:14:19 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat`
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Thu, 04 Jun 15 22:15:45 +0800][INFO] DESCRIBE `cwp_user`
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blog'
[Thu, 04 Jun 15 22:15:45 +0800][INFO] DESCRIBE `cwp_blog`
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog`
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_menu'
[Thu, 04 Jun 15 22:15:45 +0800][INFO] DESCRIBE `cwp_menu`
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT `cwp_menu`.`id`, `cwp_menu`.`name`, `cwp_menu`.`node`, `cwp_menu`.`pid`, `cwp_menu`.`class`, `cwp_menu`.`rank`, `cwp_menu`.`is_menu`, `cwp_menu`.`status`, `cwp_menu`.`remark` FROM `cwp_menu` WHERE `cwp_menu`.`is_menu` = '1' ORDER BY `cwp_menu`.`rank`
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blogcat'
[Thu, 04 Jun 15 22:15:45 +0800][INFO] DESCRIBE `cwp_blogcat`
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:15:45 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Thu, 04 Jun 15 22:15:50 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Thu, 04 Jun 15 22:15:50 +0800][INFO] DESCRIBE `cwp_user`
